"yday","location","time","location_total.counts","positive.counts","negative.counts","neutral.counts","counts","lon","lat","totalpopulation"
231,"WEATHERFORD TX",11,4,1,2,1,4,-97.79758453,32.7595253,27234
231,"WEAVERVILLE NC",11,4,1,1,2,4,-82.56031799,35.6974411,3834
231,"WEBB IA",11,1,0,0,1,1,-95.01261902,42.94872665,158
231,"WEBSTER GROVES MO",11,6,1,1,4,6,-90.35769653,38.59287262,23120
231,"WEBSTER NY",11,3,1,0,2,3,-77.42967224,43.21234131,5524
231,"WEED CA",11,10,5,2,3,10,-122.388382,41.42225266,2823
231,"WEIRTON WV",11,3,1,2,0,3,-80.58799744,40.40523529,19432
231,"WELEETKA OK",11,1,0,1,0,1,-96.13697052,35.33607864,946
231,"WELLINGTON OH",11,1,0,1,0,1,-82.21770477,41.16889954,4981
231,"WELLSBORO PA",11,1,1,0,0,1,-77.29973602,41.74900436,3313
231,"WELLSVILLE OH",11,1,0,0,1,1,-80.65098572,40.60504913,3461
231,"WENATCHEE WA",11,3,0,0,3,3,-120.3128357,47.42322159,32950
231,"WENDELL NC",11,1,0,0,1,1,-78.36904144,35.78117371,6169
231,"WENTZVILLE MO",11,9,2,2,5,9,-90.85335541,38.81171036,32827
231,"WESLACO TX",11,73,17,20,36,73,-97.99131775,26.16018867,38666
231,"WEST ALLIS WI",11,3,0,2,1,3,-88.00700378,43.01686478,60677
231,"WEST BRANCH MI",11,1,1,0,0,1,-84.23848724,44.2763443,2300
231,"WEST CHESTER PA",11,16,8,1,7,16,-75.60475159,39.96074677,19181
231,"WEST CHICAGO IL",11,7,2,1,4,7,-88.20433807,41.88489914,27461
231,"WEST COVINA CA",11,6,0,0,6,6,-117.9406204,34.0685463,107837
231,"WEST DES MOINES IA",11,28,12,6,10,28,-93.71179962,41.57717514,61266
231,"WEST FARGO ND",11,27,10,8,9,27,-96.90450287,46.87138367,29892
231,"WEST FRANKFORT IL",11,1,0,0,1,1,-88.93157196,37.89781189,7720
231,"WEST HAVEN CT",11,4,1,0,3,4,-72.94598389,41.27069473,55189
231,"WEST HOLLYWOOD CA",11,146,44,39,63,146,-118.3634567,34.08982468,35332
231,"WEST JORDAN UT",11,3,0,1,2,3,-111.9405594,40.60975647,109549
231,"WEST LAFAYETTE IN",11,33,7,9,17,33,-86.9082489,40.42613983,43999
231,"WEST LIBERTY KY",11,3,0,1,2,3,-83.25924683,37.92175293,3298
231,"WEST MONROE LA",11,1,0,1,0,1,-92.14794922,32.5187645,13032
231,"WEST PALM BEACH FL",11,109,30,29,50,109,-80.05298615,26.71585464,103588
231,"WEST PLAINS MO",11,12,2,2,8,12,-91.85284424,36.72810745,12230
231,"WEST POINT GA",11,1,0,0,1,1,-85.18297577,32.87822342,3410
231,"WEST RICHLAND WA",11,1,0,0,1,1,-119.3632965,46.30400085,13048
231,"WEST SACRAMENTO CA",11,6,4,1,1,6,-121.5324554,38.58049393,50747
231,"WEST TX",11,12,4,2,6,12,-97.09226227,31.80267906,2802
231,"WEST VALLEY CITY UT",11,3,0,1,2,3,-111.9695816,40.69639969,133660
231,"WESTBROOK ME",11,1,0,0,1,1,-70.37012482,43.67708588,17754
231,"WESTCHESTER IL",11,1,0,0,1,1,-87.88202667,41.85084534,16783
231,"WESTERVILLE OH",11,23,3,6,14,23,-82.92906952,40.12620926,37540
231,"WESTFIELD IN",11,11,4,2,5,11,-86.12757111,40.04309464,33744
231,"WESTFIELD MA",11,2,1,0,1,2,-72.74882507,42.12547302,41480
231,"WESTFIELD NJ",11,25,11,7,7,25,-74.34671783,40.65938187,30552
231,"WESTFIELD NY",11,1,0,1,0,1,-79.57750702,42.32229996,3466
231,"WESTLAKE OH",11,3,0,0,3,3,-81.91750336,41.45558167,32469
231,"WESTLAND MI",11,7,2,3,2,7,-83.39988708,42.32430649,82642
231,"WESTMINSTER CO",11,8,3,3,2,8,-105.0385208,39.83644867,110598
231,"WESTMINSTER MD",11,12,4,2,6,12,-76.99542999,39.57574463,18646
231,"WESTMONT IL",11,2,1,1,0,2,-87.97566223,41.79613113,25389
231,"WESTMORELAND TN",11,2,1,0,1,2,-86.24802399,36.56184006,2003
231,"WHEAT RIDGE CO",11,3,0,1,2,3,-105.0783615,39.76603317,30863
231,"WHEATON IL",11,14,3,4,7,14,-88.10729218,41.86618805,53585
231,"WHEELER TX",11,1,0,1,0,1,-100.2721405,35.44525528,1593
231,"WHEELING IL",11,3,2,0,1,3,-87.92919159,42.13937759,37982
231,"WHEELING WV",11,21,6,2,13,21,-80.7192688,40.06991577,27894
231,"WHITE BEAR LAKE MN",11,3,1,0,2,3,-93.01039886,45.08457947,24709
231,"WHITE HOUSE TN",11,3,2,0,1,3,-86.65110016,36.47054672,10810
231,"WHITE PLAINS NY",11,18,7,4,7,18,-73.76217651,41.03399658,57790
231,"WHITE RIVER SD",11,1,1,0,0,1,-100.7463379,43.56811142,572
231,"WHITEFISH MT",11,1,0,0,1,1,-114.3380127,48.41337967,6692
231,"WHITESBURG KY",11,3,0,2,1,3,-82.82665253,37.11859894,2053
231,"WHITEWATER WI",11,4,1,1,2,4,-88.73226166,42.83348846,14866
231,"WHITNEY POINT NY",11,1,0,1,0,1,-75.96672058,42.32924271,1004
231,"WHITTIER CA",11,20,6,7,7,20,-118.0349197,33.9793129,86688
231,"WICHITA FALLS TX",11,33,4,18,11,33,-98.49403381,33.91383743,104926
231,"WICHITA KS",11,174,43,67,64,174,-97.3383255,37.69230652,387147
231,"WILDOMAR CA",11,1,0,0,1,1,-117.2806625,33.59801483,34220
231,"WILKES-BARRE PA",11,13,1,8,4,13,-75.88058472,41.24601746,41108
231,"WILKINSBURG PA",11,22,8,5,9,22,-79.88179016,40.44174194,15866
231,"WILLIAMS CA",11,7,2,4,1,7,-122.151535,39.15454483,5159
231,"WILLIAMSBURG VA",11,24,4,8,12,24,-76.70659637,37.27114868,14754
231,"WILLIAMSON GA",11,1,0,0,1,1,-84.36169434,33.18276215,347
231,"WILLIAMSPORT PA",11,18,6,4,8,18,-77.00060272,41.24121475,29339
231,"WILLIAMSTOWN KY",11,1,0,1,0,1,-84.56015778,38.63843536,3927
231,"WILLIAMSVILLE NY",11,3,1,1,1,3,-78.73756409,42.96403885,5269
231,"WILLISTON ND",11,12,3,0,9,12,-103.6307449,48.14650726,22051
231,"WILLITS CA",11,1,1,0,0,1,-123.3572464,39.40924072,4853
231,"WILLMAR MN",11,2,1,0,1,2,-95.04427338,45.12181473,19685
231,"WILLOUGHBY HILLS OH",11,1,0,1,0,1,-81.41830444,41.598526,9428
231,"WILLOUGHBY OH",11,4,0,1,3,4,-81.40597534,41.63972092,22433
231,"WILMETTE IL",11,1,0,0,1,1,-87.72296143,42.07221222,27420
231,"WILMINGTON DE",11,69,19,16,34,69,-75.54558563,39.74601364,71549
231,"WILMINGTON NC",11,80,27,23,30,80,-77.94431305,34.22592926,111998
231,"WILMINGTON OH",11,1,1,0,0,1,-83.82820892,39.44527435,12428
231,"WILSON NC",11,3,0,1,2,3,-77.914711,35.72143173,49478
231,"WILSONVILLE OR",11,3,2,0,1,3,-122.7757416,45.29935455,20837
231,"WINCHESTER VA",11,18,8,4,6,18,-78.16301727,39.18608475,27168
231,"WINDER GA",11,11,1,3,7,11,-83.71982574,33.99271393,14928
231,"WINDERMERE FL",11,13,4,3,6,13,-81.53463745,28.49615097,3106
231,"WINDSOR CO",11,1,0,0,1,1,-104.9023056,40.47741699,20455
231,"WINDSOR MO",11,15,6,2,7,15,-93.5224762,38.53234863,2753
231,"WINFIELD KS",11,3,1,0,2,3,-96.9961853,37.23976898,12286
231,"WINFIELD MO",11,5,2,2,1,5,-90.73840332,38.99734879,1698
231,"WINNEMUCCA NV",11,1,0,0,1,1,-117.7377853,40.97271347,7810
231,"WINNETKA IL",11,1,0,0,1,1,-87.73626709,42.10827255,12407
231,"WINONA MN",11,10,2,3,5,10,-91.63965607,44.04986572,27437
231,"WINSTON-SALEM NC",11,99,26,30,43,99,-80.24356842,36.1001091,236642
231,"WINTER PARK CO",11,4,0,1,3,4,-105.7649307,39.89161301,578
231,"WINTER PARK FL",11,51,16,11,24,51,-81.33872223,28.6003685,29182
231,"WINTERS CA",11,2,1,0,1,2,-121.9734039,38.52486038,6927
231,"WITT IL",11,1,0,1,0,1,-89.34815216,39.2564888,774
231,"WOBURN MA",11,4,3,1,0,4,-71.15155029,42.47951508,39104
231,"WOODBURN OR",11,1,0,0,1,1,-122.8577652,45.14351273,24496
231,"WOODBURY MN",11,11,3,2,6,11,-92.95999908,44.92368698,65667
231,"WOODINVILLE WA",11,3,1,2,0,3,-122.1656876,47.75372314,11373
231,"WOODLAND CA",11,10,1,1,8,10,-121.7751541,38.67827225,56997
231,"WOODRIDGE IL",11,3,2,1,0,3,-88.05056763,41.74704742,33321
231,"WOODSIDE CA",11,1,1,0,0,1,-122.2564316,37.42977905,5479
231,"WOODSTOCK GA",11,6,2,2,2,6,-84.51925659,34.10178375,26793
231,"WOODSTOCK VA",11,1,0,0,1,1,-78.50556183,38.88199234,5181
231,"WOODSTOCK VT",11,2,0,1,1,2,-72.51759338,43.62456131,1064
231,"WOODSTOWN NJ",11,1,0,0,1,1,-75.32749939,39.65195465,3562
231,"WOONSOCKET RI",11,3,1,2,0,3,-71.51394653,42.00294876,41213
231,"WOOSTER OH",11,17,6,2,9,17,-81.93497467,40.80502319,26551
231,"WORCESTER MA",11,77,24,20,33,77,-71.801651,42.26288986,183382
231,"WORTH IL",11,1,1,0,0,1,-87.79718018,41.68992233,10829
231,"WORTHINGTON OH",11,6,0,4,2,6,-83.01785278,40.09322739,13867
231,"WRIGHT CITY MO",11,2,2,0,0,2,-91.02021027,38.82786942,3355
231,"WYANDOTTE MI",11,3,1,2,0,3,-83.15003204,42.21445465,25376
231,"WYLIE TX",11,4,2,0,2,4,-96.5396347,33.01520157,44461
231,"WYOMING DE",11,2,1,0,1,2,-75.55825043,39.11818314,1673
231,"WYOMING MI",11,8,2,2,4,8,-85.70549011,42.9133873,74105
231,"WYOMING MN",11,3,0,0,3,3,-92.99753571,45.33620453,7755
231,"XENIA OH",11,1,1,0,0,1,-83.92948151,39.68489075,26002
231,"YAKIMA WA",11,17,4,4,9,17,-120.508812,46.60157394,93261
231,"YANKTON SD",11,1,0,0,1,1,-97.39076233,42.8748703,14531
231,"YELLOW SPRINGS OH",11,1,0,1,0,1,-83.88698578,39.80642319,3683
231,"YOAKUM TX",11,2,2,0,0,2,-97.15248108,29.2883358,5483
231,"YONKERS NY",11,27,9,8,10,27,-73.89792633,40.93142319,199435
231,"YORBA LINDA CA",11,9,1,6,2,9,-117.8147278,33.88856888,67033
231,"YORK PA",11,35,13,9,13,35,-76.72687531,39.96264267,43853
231,"YOUNGSTOWN OH",11,825,199,175,451,825,-80.64901733,41.1000061,65573
231,"YOUNGSVILLE NC",11,1,0,1,0,1,-78.47360992,36.02531433,1394
231,"YOUNTVILLE CA",11,1,0,0,1,1,-122.3634491,38.40127182,2985
231,"YPSILANTI MI",11,85,23,32,30,85,-83.61315155,42.24105453,19874
231,"YREKA CA",11,2,0,2,0,2,-122.6363983,41.73524094,7635
231,"YUBA CITY CA",11,3,0,0,3,3,-121.6193237,39.14025497,66038
231,"YUCAIPA CA",11,23,7,7,9,23,-117.0447998,34.03347397,52739
231,"YUKON OK",11,5,3,0,2,5,-97.76316071,35.50673294,24746
231,"YUMA AZ",11,4,1,2,1,4,-114.6262665,32.72531128,93812
231,"YUMA CO",11,4,2,0,2,4,-102.7258301,40.12628937,3601
231,"ZANESVILLE OH",11,7,3,2,2,7,-82.01314545,39.94056702,25470
231,"ZEBULON NC",11,1,0,0,1,1,-78.31421661,35.82442474,4690
231,"ZEELAND MI",11,1,1,0,0,1,-86.01843262,42.812603,5591
231,"ZEPHYRHILLS FL",11,1,0,0,1,1,-82.18080902,28.2341938,14275
231,"ZIONSVILLE IN",11,11,2,2,7,11,-86.26182556,39.95092773,25072
232,"ABILENE KS",12,2,2,0,0,2,-97.21461487,38.9171524,6671
232,"ABILENE TX",12,12,2,8,2,12,-99.73384094,32.44894028,122226
232,"ACWORTH GA",12,2,0,0,2,2,-84.67662811,34.06597519,21512
232,"ADA OK",12,2,2,0,0,2,-96.67899323,34.77481842,17149
232,"ADDISON TX",12,2,0,2,0,2,-96.82976532,32.96215057,15087
232,"AKRON OH",12,6,0,2,4,6,-81.51885223,41.08151627,198329
232,"ALAMEDA CA",12,2,0,0,2,2,-122.2444763,37.76513672,76733
232,"ALAMOGORDO NM",12,2,2,0,0,2,-105.9584656,32.90003967,31198
232,"ALBANY NY",12,8,4,4,0,8,-73.75520325,42.6529007,98468
232,"ALBUQUERQUE NM",12,72,14,18,40,72,-106.6517639,35.08336639,556092
232,"ALEXANDRIA IN",12,2,0,0,2,2,-85.67569733,40.2626915,5074
232,"ALEXANDRIA VA",12,24,6,8,10,24,-77.04605103,38.80503082,149315
232,"ALLEN TX",12,2,2,0,0,2,-96.67116547,33.10336685,92502
232,"ALLENTOWN PA",12,4,2,0,2,4,-75.46569824,40.60851288,119261
232,"ALPHARETTA GA",12,2,2,0,0,2,-84.29410553,34.07542419,62054
232,"ALTO TX",12,2,2,0,0,2,-95.07303619,31.65087509,1279
232,"AMARILLO TX",12,8,2,2,4,8,-101.8324051,35.22210312,196571
232,"AMES IA",12,12,6,0,6,12,-93.61370087,42.02269363,62815
232,"ANAHEIM CA",12,14,2,6,6,14,-117.9165115,33.8354454,345578
232,"ANCHORAGE AK",12,4,2,0,2,4,-149.8811951,61.21649933,299107
232,"ANDERSON IN",12,2,0,0,2,2,-85.68051147,40.1053772,55630
232,"ANDERSON SC",12,2,0,0,2,2,-82.65641785,34.50934219,26978
232,"ANN ARBOR MI",12,20,4,4,12,20,-83.74536896,42.28347015,116194
232,"ANNAPOLIS MD",12,2,0,0,2,2,-76.49166107,38.97844696,38841
232,"ANTIOCH CA",12,2,0,2,0,2,-121.808136,38.0049057,107501
232,"APEX NC",12,2,0,0,2,2,-78.84952545,35.73279572,42220
232,"ARCHER FL",12,6,4,0,2,6,-82.51840973,29.53064919,1180
232,"ARLINGTON TN",12,2,0,0,2,2,-89.66139984,35.29637527,11635
232,"ARLINGTON TX",12,18,4,4,10,18,-97.10882568,32.73590469,379716
232,"ASBURY PARK NJ",12,2,0,0,2,2,-74.01100159,40.22047806,15945
232,"ASHEVILLE NC",12,28,10,2,16,28,-82.55367279,35.60134888,86789
232,"ASHLAND OR",12,2,0,2,0,2,-122.7111359,42.19425583,20556
232,"ASHLAND VA",12,2,0,2,0,2,-77.47959137,37.75937653,7298
232,"ASKOV MN",12,4,0,0,4,4,-92.78282928,46.18641281,370
232,"ATHENS OH",12,2,0,0,2,2,-82.10113525,39.32934952,24220
232,"ATLANTA GA",12,446,124,86,236,446,-84.38757324,33.74927521,448901
232,"ATTLEBORO MA",12,2,0,0,2,2,-71.28439331,41.94469833,43953
232,"AUBURN CA",12,14,4,2,8,14,-121.0794067,38.89623642,13785
232,"AUBURN ME",12,2,0,2,0,2,-70.23028564,44.09794235,22916
232,"AUBURN WA",12,6,2,2,2,6,-122.2304688,47.30677795,74527
232,"AURORA CO",12,4,2,0,2,4,-104.8693161,39.73983765,345867
232,"AUSTELL GA",12,4,0,2,2,4,-84.63414001,33.81290054,6994
232,"AUSTIN TX",12,236,112,54,70,236,-97.74386597,30.26748466,887061
232,"AZUSA CA",12,2,2,0,0,2,-117.9098816,34.13357544,48033
232,"BAKERSFIELD CA",12,4,0,2,2,4,-119.0206375,35.37326813,363612
232,"BALDWYN MS",12,4,0,0,4,4,-88.63553619,34.5099411,3139
232,"BALTIMORE MD",12,120,48,18,54,120,-76.6115799,39.29075623,622454
232,"BANGOR ME",12,2,0,2,0,2,-68.77653503,44.80109406,32695
232,"BATON ROUGE LA",12,28,8,6,14,28,-91.15479279,30.45132256,229186
232,"BAXTER SPRINGS KS",12,2,0,0,2,2,-94.73813629,37.02472305,4114
232,"BAY VILLAGE OH",12,6,0,2,4,6,-81.92155457,41.48464966,15469
232,"BAYTOWN TX",12,2,2,0,0,2,-94.97782135,29.73608589,74897
232,"BEACON NY",12,4,2,2,0,4,-73.9688797,41.50502014,14375
232,"BEAUFORT SC",12,2,2,0,0,2,-80.68718719,32.44019699,12839
232,"BEAUMONT TX",12,4,2,0,2,4,-94.10238647,30.08622551,117676
232,"BEL AIR MD",12,2,0,0,2,2,-76.34788513,39.53611374,10247
232,"BELLEVILLE IL",12,10,2,2,6,10,-89.98438263,38.52002716,42898
232,"BELLEVUE WA",12,8,2,2,4,8,-122.2029648,47.61014557,134630
232,"BELLFLOWER CA",12,2,0,0,2,2,-118.1186295,33.88169479,77756
232,"BELLINGHAM WA",12,18,10,4,4,18,-122.4727402,48.76121521,82944
232,"BELLMAWR NJ",12,2,0,0,2,2,-75.09385681,39.86771774,11507
232,"BEMIDJI MN",12,2,2,0,0,2,-94.88105774,47.47352982,14417
232,"BEND OR",12,10,0,2,8,10,-121.3171387,44.0577774,81780
232,"BERKELEY CA",12,44,12,6,26,44,-122.2752533,37.87145615,117384
232,"BERRIEN SPRINGS MI",12,40,16,8,16,40,-86.33900452,41.94654846,1318
232,"BESSEMER AL",12,4,0,2,2,4,-86.95465851,33.40222549,27043
232,"BEVERLY HILLS CA",12,8,4,0,4,8,-118.4019775,34.07383347,34663
232,"BILLINGS MT",12,2,2,0,0,2,-108.504631,45.7833786,108134
232,"BINGHAMTON NY",12,6,0,4,2,6,-75.91755676,42.0986557,46495
232,"BIRDSBORO PA",12,4,0,4,0,4,-75.80335236,40.26465225,5155
232,"BIRMINGHAM AL",12,38,14,8,16,38,-86.80226898,33.52098846,212211
232,"BLACK MOUNTAIN NC",12,4,0,2,2,4,-82.32103729,35.61796188,8079
232,"BLOOMINGBURG OH",12,2,0,0,2,2,-83.39527893,39.60507202,1079
232,"BLOOMINGTON IL",12,2,2,0,0,2,-88.99375916,40.48418045,78206
232,"BLOOMINGTON IN",12,48,14,12,22,48,-86.53382874,39.16920471,82813
232,"BOCA RATON FL",12,18,4,6,8,18,-80.08280182,26.35960197,89793
232,"BONITA SPRINGS FL",12,10,2,2,6,10,-81.77822876,26.34039497,47915
232,"BOSTON MA",12,256,74,60,122,256,-71.05905151,42.35883713,650281
232,"BOULDER CO",12,22,4,4,14,22,-105.2715302,40.01483917,103919
232,"BOWLING GREEN KY",12,2,0,2,0,2,-86.4437027,36.99057388,61617
232,"BOWLING GREEN OH",12,4,2,0,2,4,-83.65102386,41.37505341,31506
232,"BOYNTON BEACH FL",12,2,2,0,0,2,-80.066185,26.52592087,71530
232,"BOZEMAN MT",12,2,0,2,0,2,-111.0471649,45.6803093,40319
232,"BRADENTON FL",12,6,0,0,6,6,-82.57459259,27.49969101,51811
232,"BRADLEY IL",12,2,0,0,2,2,-87.86099243,41.14196014,15763
232,"BRANDON MS",12,4,2,0,2,4,-89.98616028,32.27327728,22897
232,"BRIDGEPORT CT",12,6,2,2,2,6,-73.2040863,41.16743088,147340
232,"BRISTOL CT",12,2,0,0,2,2,-72.94853973,41.67193222,60554
232,"BRISTOL TN",12,6,2,0,4,6,-82.17338562,36.58886719,26674
232,"BROKEN ARROW OK",12,2,0,2,0,2,-95.79160309,36.05273056,103437
232,"BROOMFIELD CO",12,2,0,2,0,2,-105.0877686,39.92069244,60699
232,"BROUSSARD LA",12,2,0,0,2,2,-91.96131134,30.14761353,9637
232,"BUFFALO NY",12,70,26,12,32,70,-78.87787628,42.8867836,259517
232,"BURBANK CA",12,2,0,0,2,2,-118.3104782,34.18065262,104725
232,"BURLINGTON VT",12,14,2,4,8,14,-73.20542908,44.47687531,42570
232,"CAIRO GA",12,2,0,2,0,2,-84.20102692,30.87791824,9759
232,"CALABASAS CA",12,2,0,0,2,2,-118.6473236,34.1558876,24075
232,"CALHOUN GA",12,2,0,2,0,2,-84.95102692,34.50297165,15948
232,"CAMARILLO CA",12,4,4,0,0,4,-119.0400391,34.21628952,66445
232,"CAMBRIDGE MA",12,10,2,4,4,10,-71.10369873,42.36532593,107916
232,"CAMBRIDGE OH",12,6,2,2,2,6,-81.58615875,40.02525711,10511
232,"CAMDEN NJ",12,8,4,2,2,8,-75.118927,39.92608261,76904
232,"CANANDAIGUA NY",12,2,2,0,0,2,-77.28107452,42.88830948,10499
232,"CANTON GA",12,2,0,0,2,2,-84.48571014,34.23356628,24305
232,"CAPE GIRARDEAU MO",12,4,2,2,0,4,-89.51838684,37.30613327,38959
232,"CAPE MAY NJ",12,4,2,0,2,4,-74.90522766,38.93513107,3553
232,"CARBONDALE IL",12,6,2,2,2,6,-89.2168808,37.7274704,26192
232,"CARLSBAD CA",12,4,2,2,0,4,-117.3528137,33.1580162,110830
232,"CARMEL IN",12,2,0,0,2,2,-86.12607574,39.97961426,85367
232,"CARRBORO NC",12,2,0,0,2,2,-79.07286835,35.91213989,20639
232,"CARY NC",12,2,0,0,2,2,-78.78055573,35.79200745,151186
232,"CASCADE LOCKS OR",12,2,2,0,0,2,-121.8928452,45.66971588,1052
232,"CASTLE ROCK CO",12,2,2,0,0,2,-104.857811,39.37207031,52143
232,"CATHEDRAL CITY CA",12,2,0,2,0,2,-116.4663467,33.77960205,53020
232,"CEDAR PARK TX",12,2,0,0,2,2,-97.82061005,30.50554466,60841
232,"CHANDLER AZ",12,2,2,0,0,2,-111.8428345,33.3062439,250202
232,"CHAPEL HILL NC",12,8,0,4,4,8,-79.05697632,35.91110611,58766
232,"CHARLESTON SC",12,30,6,10,14,30,-79.93032074,32.77671814,127694
232,"CHARLESTON WV",12,56,20,10,26,56,-81.63149261,38.34872055,50566
232,"CHARLOTTE NC",12,126,36,26,64,126,-80.84257507,35.22746277,792137
232,"CHARLOTTESVILLE VA",12,14,10,4,0,14,-78.49123383,38.03798676,45084
232,"CHATTANOOGA TN",12,4,0,2,2,4,-85.30583954,35.04058456,174483
232,"CHESAPEAKE VA",12,2,2,0,0,2,-76.27422333,36.81948853,230601
232,"CHESTER PA",12,2,2,0,0,2,-75.35475159,39.84973145,34016
232,"CHESTERFIELD MO",12,2,2,0,0,2,-90.5772934,38.6631279,47706
232,"CHEYENNE WY",12,2,0,2,0,2,-104.8183899,41.13345718,62195
232,"CHICAGO IL",12,466,136,114,216,466,-87.6503067,41.85000992,2717534
232,"CHICO CA",12,8,0,0,8,8,-121.839447,39.72846222,88455
232,"CHULA VISTA CA",12,6,4,0,2,6,-117.0857468,32.64037704,257296
232,"CINCINNATI OH",12,38,8,8,22,38,-84.51939392,39.10413742,297397
232,"CLAIRTON PA",12,2,2,0,0,2,-79.88103485,40.2925148,6752
232,"CLAREMONT CA",12,2,0,0,2,2,-117.7214508,34.09675217,35762
232,"CLARKSVILLE TN",12,12,2,6,4,12,-87.35944366,36.52993011,143618
232,"CLEARWATER FL",12,2,0,0,2,2,-82.79984283,27.9665451,110381
232,"CLEVELAND HEIGHTS OH",12,2,2,0,0,2,-81.55568695,41.52017975,45388
232,"CLEVELAND OH",12,216,70,52,94,216,-81.69516754,41.49978256,390584
232,"CLEVELAND TX",12,2,2,0,0,2,-95.08600616,30.34188652,7728
232,"CLIFTON NJ",12,2,2,0,0,2,-74.16278076,40.85860062,85552
232,"CLINTON SC",12,2,0,2,0,2,-81.88014984,34.47286224,8561
232,"CLIVE IA",12,2,2,0,0,2,-93.72477722,41.60302734,16634
232,"COEUR D'ALENE ID",12,2,0,0,2,2,-116.781929,47.67768478,46796
232,"COLD SPRING NY",12,2,0,0,2,2,-73.9535675,41.42040253,1790
232,"COLLEGE PARK GA",12,6,4,2,0,6,-84.44933319,33.65347672,14026
232,"COLLEGE PARK MD",12,16,2,0,14,16,-76.93619537,38.98080444,31730
232,"COLLEGEVILLE PA",12,2,0,0,2,2,-75.4506073,40.18598557,5296
232,"COLLINGSWOOD NJ",12,2,2,0,0,2,-75.07028961,39.9186058,13925
232,"COLMA CA",12,2,0,0,2,2,-122.4610977,37.67665482,1571
232,"COLOMA MI",12,2,0,0,2,2,-86.30813599,42.18628693,1600
232,"COLORADO SPRINGS CO",12,8,4,0,4,8,-104.8225174,38.83369446,442040
232,"COLUMBIA MO",12,12,2,6,4,12,-92.33429718,38.95169067,115391
232,"COLUMBIA SC",12,28,6,6,16,28,-81.04045105,34.00138855,131958
232,"COLUMBIA TN",12,48,10,24,14,48,-87.03533173,35.61502457,35627
232,"COLUMBUS GA",12,18,2,6,10,18,-84.98313141,32.46828842,200285
232,"COLUMBUS IN",12,2,0,0,2,2,-85.92284393,39.20959473,45868
232,"COLUMBUS OH",12,96,24,26,46,96,-82.99890137,39.96136475,824663
232,"COMMERCE TX",12,2,0,2,0,2,-95.90060425,33.24729538,8558
232,"COMPTON CA",12,2,0,0,2,2,-118.2218704,33.89606857,97955
232,"CONCORD CA",12,2,0,0,2,2,-122.0333328,37.97780228,126268
232,"CONYERS GA",12,2,0,0,2,2,-84.0175705,33.66764832,15577
232,"CORAL GABLES FL",12,4,0,2,2,4,-80.26779938,25.72242165,50059
232,"CORINTH MS",12,4,0,4,0,4,-88.52302551,34.93960571,14839
232,"CORONA CA",12,4,2,0,2,4,-117.5688171,33.87516785,159595
232,"CORPUS CHRISTI TX",12,2,2,0,0,2,-97.42076874,27.77859879,316513
232,"CORTE MADERA CA",12,12,0,8,4,12,-122.5294342,37.9252739,9595
232,"CORVALLIS OR",12,4,0,2,2,4,-123.2646637,44.56417084,54981
232,"COSTA MESA CA",12,2,0,0,2,2,-117.9204407,33.64131927,112377
232,"COTATI CA",12,2,0,0,2,2,-122.7091904,38.32655334,7376
232,"COTTAGE GROVE MN",12,2,0,0,2,2,-92.88017273,44.842556,35405
232,"COVINGTON OH",12,2,0,0,2,2,-84.35377502,40.12005997,2606
232,"CRESTVIEW FL",12,4,0,0,4,4,-86.57064819,30.76231766,22524
232,"CREWE VA",12,12,6,6,0,12,-78.12284088,37.17355728,2746
232,"CROWN POINT IN",12,2,2,0,0,2,-87.36541748,41.41695023,28444
232,"CRYSTAL LAKE IL",12,2,0,0,2,2,-88.3161087,42.2411499,40635
232,"CUBA MO",12,2,0,0,2,2,-91.40387726,38.06311035,3377
232,"CUPERTINO CA",12,2,0,0,2,2,-122.0342026,37.32306671,60171
232,"DADEVILLE AL",12,2,0,0,2,2,-85.76355743,32.83142853,3181
232,"DALLAS TX",12,230,66,64,100,230,-96.80088043,32.78369904,1260688
232,"DALTON GA",12,2,2,0,0,2,-84.97008514,34.76976776,33496
232,"DANBURY CT",12,2,0,0,2,2,-73.45310974,41.39499664,83476
232,"DANDRIDGE TN",12,2,0,2,0,2,-83.41452026,36.0157814,2860
232,"DAVIS CA",12,4,0,4,0,4,-121.7421722,38.54467773,66510
232,"DAWSONVILLE GA",12,2,0,2,0,2,-84.11881256,34.42126083,2416
232,"DAYTON OH",12,40,8,10,22,40,-84.19126892,39.75915146,141368
232,"DAYTONA BEACH FL",12,2,0,0,2,2,-81.02253723,29.21147537,62726
232,"DEARBORN MI",12,2,0,2,0,2,-83.1758728,42.32239914,96069
232,"DECATUR GA",12,32,14,8,10,32,-84.29631805,33.77489471,20605
232,"DECATUR IL",12,2,0,2,0,2,-88.95516968,39.84060287,74654
232,"DELRAY BEACH FL",12,4,4,0,0,4,-80.07209778,26.46233368,63939
232,"DELTONA FL",12,4,4,0,0,4,-81.25521088,28.90277863,86418
232,"DENTON TX",12,12,4,2,6,12,-97.13349915,33.21514893,125734
232,"DENVER CO",12,136,44,34,58,136,-104.9853745,39.73901749,649654
232,"DES MOINES IA",12,10,0,4,6,10,-93.6210022,41.59817123,208020
232,"DES PLAINES IL",12,2,0,0,2,2,-87.8833847,42.03343964,58930
232,"DESTIN FL",12,18,2,6,10,18,-86.49551392,30.39405632,13055
232,"DETROIT MI",12,118,40,20,58,118,-83.04567719,42.33172226,690074
